entering intcpc
updateCwnd@ikcp.cpp,1348       | cwnd 1795234327 2
updateCwnd@ikcp.cpp,1348       | cwnd 1795236206 199
updateCwnd@ikcp.cpp,1348       | cwnd 1795236214 200
updateCwnd@ikcp.cpp,1348       | cwnd 1795236223 201
updateCwnd@ikcp.cpp,1348       | cwnd 1795236233 202
updateCwnd@ikcp.cpp,1348       | cwnd 1795236242 203
updateCwnd@ikcp.cpp,1348       | cwnd 1795236253 204
updateCwnd@ikcp.cpp,1348       | cwnd 1795236261 205
updateCwnd@ikcp.cpp,1348       | cwnd 1795236270 206
updateCwnd@ikcp.cpp,1348       | cwnd 1795236281 207
updateCwnd@ikcp.cpp,1348       | cwnd 1795236289 208
updateCwnd@ikcp.cpp,1348       | cwnd 1795236297 209
updateCwnd@ikcp.cpp,1348       | cwnd 1795236307 210
updateCwnd@ikcp.cpp,1348       | cwnd 1795236316 211
updateCwnd@ikcp.cpp,1348       | cwnd 1795236327 212
updateCwnd@ikcp.cpp,1348       | cwnd 1795236335 213
updateCwnd@ikcp.cpp,1348       | cwnd 1795236344 214
updateCwnd@ikcp.cpp,1348       | cwnd 1795236354 215
updateCwnd@ikcp.cpp,1348       | cwnd 1795236364 216
updateCwnd@ikcp.cpp,1348       | cwnd 1795236373 217
updateCwnd@ikcp.cpp,1348       | cwnd 1795236383 218
updateCwnd@ikcp.cpp,1348       | cwnd 1795236394 219
updateCwnd@ikcp.cpp,1348       | cwnd 1795236404 220
updateCwnd@ikcp.cpp,1348       | cwnd 1795236413 221
updateCwnd@ikcp.cpp,1348       | cwnd 1795236423 222
updateCwnd@ikcp.cpp,1348       | cwnd 1795236433 223
updateCwnd@ikcp.cpp,1348       | cwnd 1795236442 224
updateCwnd@ikcp.cpp,1348       | cwnd 1795236450 225
updateCwnd@ikcp.cpp,1348       | cwnd 1795236460 226
updateCwnd@ikcp.cpp,1348       | cwnd 1795236471 227
updateCwnd@ikcp.cpp,1348       | cwnd 1795236481 228
updateCwnd@ikcp.cpp,1348       | cwnd 1795236489 229
updateCwnd@ikcp.cpp,1348       | cwnd 1795236500 230
updateCwnd@ikcp.cpp,1348       | cwnd 1795236508 231
updateCwnd@ikcp.cpp,1348       | cwnd 1795236518 232
updateCwnd@ikcp.cpp,1348       | cwnd 1795236527 233
updateCwnd@ikcp.cpp,1348       | cwnd 1795236535 234
updateCwnd@ikcp.cpp,1348       | cwnd 1795236546 235
updateCwnd@ikcp.cpp,1348       | cwnd 1795236556 236
updateCwnd@ikcp.cpp,1348       | cwnd 1795236565 237
updateCwnd@ikcp.cpp,1348       | cwnd 1795236575 238
updateCwnd@ikcp.cpp,1348       | cwnd 1795236583 239
updateCwnd@ikcp.cpp,1348       | cwnd 1795236594 240
updateCwnd@ikcp.cpp,1348       | cwnd 1795236602 241
updateCwnd@ikcp.cpp,1348       | cwnd 1795236613 242
updateCwnd@ikcp.cpp,1348       | cwnd 1795236621 243
updateCwnd@ikcp.cpp,1348       | cwnd 1795236632 244
updateCwnd@ikcp.cpp,1348       | cwnd 1795236640 245
updateCwnd@ikcp.cpp,1348       | cwnd 1795236651 246
updateCwnd@ikcp.cpp,1348       | cwnd 1795236660 247
updateCwnd@ikcp.cpp,1348       | cwnd 1795236669 248
updateCwnd@ikcp.cpp,1348       | cwnd 1795236678 249
updateCwnd@ikcp.cpp,1348       | cwnd 1795236689 250
updateCwnd@ikcp.cpp,1348       | cwnd 1795236697 251
updateCwnd@ikcp.cpp,1348       | cwnd 1795236708 252
updateCwnd@ikcp.cpp,1348       | cwnd 1795236716 253
updateCwnd@ikcp.cpp,1348       | cwnd 1795236726 254
updateCwnd@ikcp.cpp,1348       | cwnd 1795236737 255
updateCwnd@ikcp.cpp,1348       | cwnd 1795236747 256
updateCwnd@ikcp.cpp,1348       | cwnd 1795236756 257
updateCwnd@ikcp.cpp,1348       | cwnd 1795236765 258
updateCwnd@ikcp.cpp,1348       | cwnd 1795236775 259
updateCwnd@ikcp.cpp,1348       | cwnd 1795236784 260
updateCwnd@ikcp.cpp,1348       | cwnd 1795236794 261
updateCwnd@ikcp.cpp,1348       | cwnd 1795236803 262
updateCwnd@ikcp.cpp,1348       | cwnd 1795236814 263
updateCwnd@ikcp.cpp,1348       | cwnd 1795236824 264
updateCwnd@ikcp.cpp,1348       | cwnd 1795236832 265
updateCwnd@ikcp.cpp,1348       | cwnd 1795236843 266
updateCwnd@ikcp.cpp,1348       | cwnd 1795236851 267
updateCwnd@ikcp.cpp,1348       | cwnd 1795236862 268
updateCwnd@ikcp.cpp,1348       | cwnd 1795236870 269
updateCwnd@ikcp.cpp,1348       | cwnd 1795236881 270
updateCwnd@ikcp.cpp,1348       | cwnd 1795236891 271
updateCwnd@ikcp.cpp,1348       | cwnd 1795236900 272
updateCwnd@ikcp.cpp,1348       | cwnd 1795236908 273
updateCwnd@ikcp.cpp,1348       | cwnd 1795236919 274
updateCwnd@ikcp.cpp,1348       | cwnd 1795236928 275
updateCwnd@ikcp.cpp,1348       | cwnd 1795236938 276
updateCwnd@ikcp.cpp,1348       | cwnd 1795236946 277
updateCwnd@ikcp.cpp,1348       | cwnd 1795236956 278
updateCwnd@ikcp.cpp,1348       | cwnd 1795236966 279
updateCwnd@ikcp.cpp,1348       | cwnd 1795236976 280
updateCwnd@ikcp.cpp,1348       | cwnd 1795236985 281
updateCwnd@ikcp.cpp,1348       | cwnd 1795236994 282
updateCwnd@ikcp.cpp,1348       | cwnd 1795237005 283
updateCwnd@ikcp.cpp,1348       | cwnd 1795237017 284
updateCwnd@ikcp.cpp,1348       | cwnd 1795237025 285
updateCwnd@ikcp.cpp,1348       | cwnd 1795237034 286
updateCwnd@ikcp.cpp,1348       | cwnd 1795237044 287
updateCwnd@ikcp.cpp,1348       | cwnd 1795237054 288
updateCwnd@ikcp.cpp,1348       | cwnd 1795237063 289
updateCwnd@ikcp.cpp,1348       | cwnd 1795237073 290
updateCwnd@ikcp.cpp,1348       | cwnd 1795237081 291
updateCwnd@ikcp.cpp,1348       | cwnd 1795237094 292
updateCwnd@ikcp.cpp,1348       | cwnd 1795237102 293
updateCwnd@ikcp.cpp,1348       | cwnd 1795237111 294
updateCwnd@ikcp.cpp,1348       | cwnd 1795237121 295
updateCwnd@ikcp.cpp,1348       | cwnd 1795237131 296
updateCwnd@ikcp.cpp,1348       | cwnd 1795237140 297
updateCwnd@ikcp.cpp,1348       | cwnd 1795237148 298
updateCwnd@ikcp.cpp,1348       | cwnd 1795237160 299
updateCwnd@ikcp.cpp,1348       | cwnd 1795237168 300
updateCwnd@ikcp.cpp,1348       | cwnd 1795240003 301
updateCwnd@ikcp.cpp,1348       | cwnd 1795242869 302
updateCwnd@ikcp.cpp,1348       | cwnd 1795245771 303
updateCwnd@ikcp.cpp,1348       | cwnd 1795248633 304
updateCwnd@ikcp.cpp,1348       | cwnd 1795251514 305
updateCwnd@ikcp.cpp,1348       | cwnd 1795254397 306
updateCwnd@ikcp.cpp,1348       | cwnd 1795257323 307
updateCwnd@ikcp.cpp,1348       | cwnd 1795260224 308
updateCwnd@ikcp.cpp,1348       | cwnd 1795263154 309
updateCwnd@ikcp.cpp,1348       | cwnd 1795265794 154
detectDataHole@ikcp.cpp,469    | ---- data hole [4632960,4633280) cur 1795265798----
updateCwnd@ikcp.cpp,1348       | cwnd 1795267259 155
updateCwnd@ikcp.cpp,1348       | cwnd 1795268740 156
updateCwnd@ikcp.cpp,1348       | cwnd 1795270257 157
updateCwnd@ikcp.cpp,1348       | cwnd 1795271789 158
updateCwnd@ikcp.cpp,1348       | cwnd 1795273299 159
updateCwnd@ikcp.cpp,1348       | cwnd 1795274827 160
updateCwnd@ikcp.cpp,1348       | cwnd 1795276323 161
updateCwnd@ikcp.cpp,1348       | cwnd 1795277866 162
updateCwnd@ikcp.cpp,1348       | cwnd 1795279384 163
updateCwnd@ikcp.cpp,1348       | cwnd 1795280926 164
updateCwnd@ikcp.cpp,1348       | cwnd 1795282458 165
updateCwnd@ikcp.cpp,1348       | cwnd 1795284025 166
updateCwnd@ikcp.cpp,1348       | cwnd 1795285640 167
updateCwnd@ikcp.cpp,1348       | cwnd 1795287250 168
updateCwnd@ikcp.cpp,1348       | cwnd 1795288836 169
updateCwnd@ikcp.cpp,1348       | cwnd 1795290473 170
updateCwnd@ikcp.cpp,1348       | cwnd 1795292095 171
updateCwnd@ikcp.cpp,1348       | cwnd 1795293719 172
updateCwnd@ikcp.cpp,1348       | cwnd 1795295394 173
updateCwnd@ikcp.cpp,1348       | cwnd 1795297073 174
updateCwnd@ikcp.cpp,1348       | cwnd 1795298714 175
updateCwnd@ikcp.cpp,1348       | cwnd 1795300407 176
updateCwnd@ikcp.cpp,1348       | cwnd 1795302111 177
updateCwnd@ikcp.cpp,1348       | cwnd 1795303831 178
updateCwnd@ikcp.cpp,1348       | cwnd 1795305568 179
updateCwnd@ikcp.cpp,1348       | cwnd 1795307305 180
updateCwnd@ikcp.cpp,1348       | cwnd 1795309053 181
updateCwnd@ikcp.cpp,1348       | cwnd 1795310813 182
updateCwnd@ikcp.cpp,1348       | cwnd 1795312554 183
updateCwnd@ikcp.cpp,1348       | cwnd 1795314305 184
updateCwnd@ikcp.cpp,1348       | cwnd 1795316082 185
updateCwnd@ikcp.cpp,1348       | cwnd 1795317866 186
updateCwnd@ikcp.cpp,1348       | cwnd 1795319671 187
updateCwnd@ikcp.cpp,1348       | cwnd 1795321497 188
updateCwnd@ikcp.cpp,1348       | cwnd 1795323310 189
updateCwnd@ikcp.cpp,1348       | cwnd 1795325147 190
updateCwnd@ikcp.cpp,1348       | cwnd 1795327000 191
updateCwnd@ikcp.cpp,1348       | cwnd 1795328806 192
updateCwnd@ikcp.cpp,1348       | cwnd 1795330654 193
updateCwnd@ikcp.cpp,1348       | cwnd 1795332526 194
updateCwnd@ikcp.cpp,1348       | cwnd 1795334411 195
updateCwnd@ikcp.cpp,1348       | cwnd 1795336301 196
updateCwnd@ikcp.cpp,1348       | cwnd 1795338208 197
updateCwnd@ikcp.cpp,1348       | cwnd 1795340108 198
updateCwnd@ikcp.cpp,1348       | cwnd 1795342024 199
updateCwnd@ikcp.cpp,1348       | cwnd 1795343887 200
updateCwnd@ikcp.cpp,1348       | cwnd 1795345785 201
updateCwnd@ikcp.cpp,1348       | cwnd 1795347674 202
updateCwnd@ikcp.cpp,1348       | cwnd 1795349600 203
updateCwnd@ikcp.cpp,1348       | cwnd 1795351524 204
updateCwnd@ikcp.cpp,1348       | cwnd 1795353510 205
updateCwnd@ikcp.cpp,1348       | cwnd 1795355472 206
updateCwnd@ikcp.cpp,1348       | cwnd 1795356648 103
updateCwnd@ikcp.cpp,1348       | cwnd 1795357622 104
updateCwnd@ikcp.cpp,1348       | cwnd 1795358610 105
updateCwnd@ikcp.cpp,1348       | cwnd 1795359620 106
updateCwnd@ikcp.cpp,1348       | cwnd 1795360643 107
updateCwnd@ikcp.cpp,1348       | cwnd 1795361672 108
updateCwnd@ikcp.cpp,1348       | cwnd 1795362710 109
updateCwnd@ikcp.cpp,1348       | cwnd 1795363768 110
updateCwnd@ikcp.cpp,1348       | cwnd 1795364841 111
updateCwnd@ikcp.cpp,1348       | cwnd 1795365909 112
updateCwnd@ikcp.cpp,1348       | cwnd 1795366989 113
updateCwnd@ikcp.cpp,1348       | cwnd 1795368067 114
updateCwnd@ikcp.cpp,1348       | cwnd 1795369148 115
updateCwnd@ikcp.cpp,1348       | cwnd 1795370242 116
updateCwnd@ikcp.cpp,1348       | cwnd 1795371360 117
updateCwnd@ikcp.cpp,1348       | cwnd 1795372476 118
updateCwnd@ikcp.cpp,1348       | cwnd 1795373584 119
updateCwnd@ikcp.cpp,1348       | cwnd 1795374699 120
updateCwnd@ikcp.cpp,1348       | cwnd 1795375850 121
updateCwnd@ikcp.cpp,1348       | cwnd 1795377022 122
updateCwnd@ikcp.cpp,1348       | cwnd 1795378194 123
updateCwnd@ikcp.cpp,1348       | cwnd 1795379376 124
updateCwnd@ikcp.cpp,1348       | cwnd 1795380570 125
updateCwnd@ikcp.cpp,1348       | cwnd 1795381786 126
updateCwnd@ikcp.cpp,1348       | cwnd 1795383000 127
updateCwnd@ikcp.cpp,1348       | cwnd 1795384231 128
updateCwnd@ikcp.cpp,1348       | cwnd 1795385472 129
updateCwnd@ikcp.cpp,1348       | cwnd 1795386724 130
updateCwnd@ikcp.cpp,1348       | cwnd 1795387962 131
updateCwnd@ikcp.cpp,1348       | cwnd 1795389209 132
updateCwnd@ikcp.cpp,1348       | cwnd 1795390474 133
updateCwnd@ikcp.cpp,1348       | cwnd 1795391760 134
updateCwnd@ikcp.cpp,1348       | cwnd 1795393040 135
updateCwnd@ikcp.cpp,1348       | cwnd 1795394349 136
updateCwnd@ikcp.cpp,1348       | cwnd 1795395655 137
updateCwnd@ikcp.cpp,1348       | cwnd 1795396970 138
updateCwnd@ikcp.cpp,1348       | cwnd 1795398279 139
updateCwnd@ikcp.cpp,1348       | cwnd 1795399614 140
updateCwnd@ikcp.cpp,1348       | cwnd 1795400972 141
updateCwnd@ikcp.cpp,1348       | cwnd 1795402330 142
updateCwnd@ikcp.cpp,1348       | cwnd 1795403681 143
updateCwnd@ikcp.cpp,1348       | cwnd 1795405063 144
updateCwnd@ikcp.cpp,1348       | cwnd 1795406450 145
updateCwnd@ikcp.cpp,1348       | cwnd 1795407851 146
updateCwnd@ikcp.cpp,1348       | cwnd 1795409259 147
updateCwnd@ikcp.cpp,1348       | cwnd 1795410673 148
updateCwnd@ikcp.cpp,1348       | cwnd 1795412067 149
updateCwnd@ikcp.cpp,1348       | cwnd 1795413494 150
updateCwnd@ikcp.cpp,1348       | cwnd 1795414945 151
updateCwnd@ikcp.cpp,1348       | cwnd 1795416418 152
updateCwnd@ikcp.cpp,1348       | cwnd 1795416510 76
updateCwnd@ikcp.cpp,1348       | cwnd 1795417235 77
updateCwnd@ikcp.cpp,1348       | cwnd 1795417968 78
updateCwnd@ikcp.cpp,1348       | cwnd 1795418705 79
updateCwnd@ikcp.cpp,1348       | cwnd 1795419466 80
updateCwnd@ikcp.cpp,1348       | cwnd 1795420241 81
updateCwnd@ikcp.cpp,1348       | cwnd 1795421022 82
updateCwnd@ikcp.cpp,1348       | cwnd 1795421813 83
updateCwnd@ikcp.cpp,1348       | cwnd 1795422614 84
updateCwnd@ikcp.cpp,1348       | cwnd 1795423432 85
updateCwnd@ikcp.cpp,1348       | cwnd 1795424256 86
updateCwnd@ikcp.cpp,1348       | cwnd 1795425096 87
updateCwnd@ikcp.cpp,1348       | cwnd 1795425938 88
updateCwnd@ikcp.cpp,1348       | cwnd 1795426793 89
updateCwnd@ikcp.cpp,1348       | cwnd 1795427650 90
updateCwnd@ikcp.cpp,1348       | cwnd 1795428516 91
updateCwnd@ikcp.cpp,1348       | cwnd 1795429400 92
updateCwnd@ikcp.cpp,1348       | cwnd 1795430293 93
updateCwnd@ikcp.cpp,1348       | cwnd 1795431198 94
updateCwnd@ikcp.cpp,1348       | cwnd 1795432108 95
updateCwnd@ikcp.cpp,1348       | cwnd 1795433013 96
updateCwnd@ikcp.cpp,1348       | cwnd 1795433942 97
updateCwnd@ikcp.cpp,1348       | cwnd 1795434887 98
